"Reservoir","Site","SN","DateTime","Depth_m","Temp_C","DO_mgL","DOsat_percent","Cond_uScm","SpCond_uScm","Chla_ugL","Turbidity_NTU","pH","ORP_mV","PAR_umolm2s","CDOM_ugL","Phycoerythrin_ugL","Phycocyanin_ugL","DescRate_ms","Flag_DateTime","Flag_Temp_C","Flag_DO_mgL","Flag_DOsat_percent","Flag_Cond_uScm","Flag_SpCond_uScm","Flag_Chla_ugL","Flag_Turbidity_NTU","Flag_pH","Flag_ORP_mV","Flag_PAR_umolm2s","Flag_CDOM_ugL","Flag_Phycoerythrin_ugL","Flag_Phycocyanin_ugL","Flag_DescRate_ms"
"FCR",50,7809,2026-01-21 10:41:23,4.425,3.2591,10.3325,77.357,23.80909,42.122,0.9761,4.6288,9.736,115.4733,3.5784,NA,NA,NA,0.057,0,0,0,0,0,0,0,0,0,0,0,5,5,5,0
"FCR",50,7809,2026-01-21 10:41:23,4.44,3.2577,10.3389,77.382,23.79605,42.095,0.9971,4.6533,9.736,114.227,3.535,NA,NA,NA,0.06,0,0,0,0,0,0,0,0,0,0,0,5,5,5,0
"FCR",50,7809,2026-01-21 10:41:23,4.454,3.2576,10.3367,77.407,23.802246,42.103,1.0236,4.5869,9.736,114.7436,3.4904,NA,NA,NA,0.062,0,0,0,0,0,0,0,0,0,0,0,5,5,5,0
"FCR",50,7809,2026-01-21 10:41:23,4.469,3.2587,10.3353,77.417,23.82059,42.135,1.0383,4.5437,9.736,116.816,3.4242,NA,NA,NA,0.062,0,0,0,0,0,0,0,0,0,0,0,5,5,5,0
"FCR",50,7809,2026-01-21 10:41:23,4.486,3.261,10.3396,77.41,23.827592,42.15,1.0421,4.6097,9.736,117.4305,3.3372,NA,NA,NA,0.061,0,0,0,0,0,0,0,0,0,0,0,5,5,5,0
"FCR",50,7809,2026-01-21 10:41:23,4.504,3.264,10.3411,77.408,23.823493,42.145,1.061,4.7018,9.736,116.9242,3.2723,NA,NA,NA,0.06,0,0,0,0,0,0,0,0,0,0,0,5,5,5,0
"FCR",50,7809,2026-01-21 10:41:23,4.52,3.266,10.3452,77.413,23.834458,42.165,1.0585,4.6668,9.735,116.7172,3.2295,NA,NA,NA,0.058,0,0,0,0,0,0,0,0,0,0,0,5,5,5,0
"FCR",50,7809,2026-01-21 10:41:23,4.534,3.2662,10.3473,77.413,23.833325,42.164,1.0284,4.5622,9.735,115.9601,3.1765,NA,NA,NA,0.055,0,0,0,0,0,0,0,0,0,0,0,5,5,5,0
"FCR",50,7809,2026-01-21 10:41:23,4.546,3.2646,10.344,77.403,23.809793,42.123,1.0295,4.5984,9.735,114.7393,3.1284,NA,NA,NA,0.052,0,0,0,0,0,0,0,0,0,0,0,5,5,5,0
"FCR",50,7809,2026-01-21 10:41:23,4.559,3.263,10.3452,77.392,23.803598,42.112,1.0552,4.7279,9.734,115.5509,3.089,NA,NA,NA,0.05,0,0,0,0,0,0,0,0,0,0,0,5,5,5,0
"FCR",50,7809,2026-01-21 10:41:23,4.571,3.2621,10.3463,77.385,23.821836,42.145,1.0813,4.7279,9.734,118.2018,3.0405,NA,NA,NA,0.049,0,0,0,0,0,0,0,0,0,0,0,5,5,5,0
"FCR",50,7809,2026-01-21 10:41:23,4.583,3.2617,10.3475,77.38,23.840066,42.179,1.0961,4.6319,9.735,119.5164,2.9927,NA,NA,NA,0.049,0,0,0,0,0,0,0,0,0,0,0,5,5,5,0
"FCR",50,7809,2026-01-21 10:41:23,4.596,3.2615,10.3449,77.378,23.833768,42.169,1.0845,4.6268,9.736,119.2284,2.955,NA,NA,NA,0.05,0,0,0,0,0,0,0,0,0,0,0,5,5,5,0
"FCR",50,7809,2026-01-21 10:41:23,4.609,3.2612,10.3434,77.37,23.809093,42.126,1.0815,4.735,9.735,118.5053,2.9185,NA,NA,NA,0.05,0,0,0,0,0,0,0,0,0,0,0,5,5,5,0
"FCR",50,7809,2026-01-21 10:41:23,4.621,3.2607,10.343,77.366,23.79538,42.101,1.0853,4.7441,9.734,117.3983,2.8817,NA,NA,NA,0.051,0,0,0,0,0,0,0,0,0,0,0,5,5,5,0
"FCR",50,7809,2026-01-21 10:41:23,4.634,3.2601,10.3418,77.366,23.794804,42.1,1.0474,4.6001,9.734,116.2544,2.8428,NA,NA,NA,0.053,0,0,0,0,0,0,0,0,0,0,0,5,5,5,0
"FCR",50,7809,2026-01-21 10:41:23,4.648,3.2591,10.3434,77.356,23.802134,42.114,0.9894,4.531,9.734,115.7736,2.8,NA,NA,NA,0.055,0,0,0,0,0,0,0,0,0,0,0,5,5,5,0
"FCR",50,7809,2026-01-21 10:41:23,4.662,3.2584,10.3407,77.359,23.820581,42.146,0.9583,4.5915,9.734,115.9729,2.7559,NA,NA,NA,0.058,0,0,0,0,0,0,0,0,0,0,0,5,5,5,0
"FCR",50,7809,2026-01-21 10:41:23,4.677,3.2587,10.3404,77.379,23.827602,42.156,0.9626,4.6823,9.734,116.1694,2.7086,NA,NA,NA,0.061,0,0,0,0,0,0,0,0,0,0,0,5,5,5,0
"FCR",50,7809,2026-01-21 10:41:23,4.693,3.2587,10.3421,77.391,23.823608,42.147,0.9582,4.6732,9.734,115.7402,2.6615,NA,NA,NA,0.064,0,0,0,0,0,0,0,0,0,0,0,5,5,5,0
"FCR",50,7809,2026-01-21 10:41:23,4.71,3.2578,10.3392,77.395,23.835712,42.168,0.9136,4.5502,9.734,114.9132,2.6138,NA,NA,NA,0.066,0,0,0,0,0,0,0,0,0,0,0,5,5,5,0
"FCR",50,7809,2026-01-21 10:41:23,4.727,3.2578,10.3382,77.399,23.847109,42.189,0.8972,4.527,9.733,114.3447,2.5661,NA,NA,NA,0.067,0,0,0,0,0,0,0,0,0,0,0,5,5,5,0
"FCR",50,7809,2026-01-21 10:41:23,4.745,3.2604,10.3437,77.388,23.834579,42.167,0.9353,4.6324,9.732,114.1148,2.5237,NA,NA,NA,0.066,0,0,0,0,0,0,0,0,0,0,0,5,5,5,0
"FCR",50,7809,2026-01-21 10:41:23,4.764,3.2624,10.3437,77.383,23.811042,42.124,0.9578,4.6628,9.732,113.768,2.4789,NA,NA,NA,0.064,0,0,0,0,0,0,0,0,0,0,0,5,5,5,0
"FCR",50,7809,2026-01-21 10:41:23,4.78,3.2617,10.343,77.391,23.816196,42.131,0.9525,4.5533,9.733,112.1307,2.4293,NA,NA,NA,0.06,0,0,0,0,0,0,0,0,0,0,0,5,5,5,0
"FCR",50,7809,2026-01-21 10:41:23,4.795,3.2604,10.3465,77.39,23.833483,42.159,0.9555,4.4697,9.733,109.8054,2.3922,NA,NA,NA,0.057,0,0,0,0,0,0,0,0,0,0,0,5,5,5,0
"FCR",50,7809,2026-01-21 10:41:23,4.808,3.2609,10.343,77.382,23.829805,42.149,0.9765,4.5397,9.733,109.2272,2.3714,NA,NA,NA,0.053,0,0,0,0,0,0,0,0,0,0,0,5,5,5,0
"FCR",50,7809,2026-01-21 10:41:23,4.819,3.2621,10.3403,77.367,23.83515,42.156,0.9904,4.6132,9.732,110.474,2.3491,NA,NA,NA,0.052,0,0,0,0,0,0,0,0,0,0,0,5,5,5,0
"FCR",50,7809,2026-01-21 10:41:23,4.831,3.2636,10.3449,77.346,23.834685,42.152,0.965,4.5732,9.732,112.1475,2.3218,NA,NA,NA,0.052,0,0,0,0,0,0,0,0,0,0,0,5,5,5,0
"FCR",50,7809,2026-01-21 10:41:23,4.844,3.2657,10.3418,77.343,23.824195,42.128,0.9364,4.6032,9.731,113.114,2.2897,NA,NA,NA,0.053,0,0,0,0,0,0,0,0,0,0,0,5,5,5,0
"FCR",50,7809,2026-01-21 10:41:23,4.858,3.2677,10.3411,77.356,23.83514,42.141,0.9444,4.7366,9.73,113.2119,2.2559,NA,NA,NA,0.054,0,0,0,0,0,0,0,0,0,0,0,5,5,5,0
"FCR",50,7809,2026-01-21 10:41:23,4.874,3.269,10.3392,77.362,23.84019,42.144,0.986,4.7858,9.729,111.61,2.2309,NA,NA,NA,0.054,0,0,0,0,0,0,0,0,0,0,0,5,5,5,0
"FCR",50,7809,2026-01-21 10:41:23,4.889,3.2706,10.3332,77.372,23.821847,42.108,1.0315,4.7188,9.729,108.888,2.2048,NA,NA,NA,0.053,0,0,0,0,0,0,0,0,0,0,0,5,5,5,0
"FCR",50,7809,2026-01-21 10:41:23,4.902,3.2749,10.3327,77.396,23.803607,42.074,1.0372,4.6103,9.73,108.005,2.1721,NA,NA,NA,0.052,0,0,0,0,0,0,0,0,0,0,0,5,5,5,0
"FCR",50,7809,2026-01-21 10:41:23,4.913,3.2802,10.3341,77.391,23.809897,42.087,1.0384,4.6003,9.73,108.333,2.1441,NA,NA,NA,0.05,0,0,0,0,0,0,0,0,0,0,0,5,5,5,0
"FCR",50,7809,2026-01-21 10:41:23,4.924,3.2841,10.334,77.346,23.834478,42.134,1.0464,4.6672,9.729,108.381,2.124,NA,NA,NA,0.047,0,0,0,0,0,0,0,0,0,0,0,5,5,5,0
"FCR",50,7809,2026-01-21 10:41:23,4.937,3.2866,10.3316,77.296,23.847152,42.159,1.0089,4.6336,9.728,108.9289,2.1031,NA,NA,NA,0.046,0,0,0,0,0,0,0,0,0,0,0,5,5,5,0
"FCR",50,7809,2026-01-21 10:41:23,4.949,3.2877,10.3393,77.236,23.836293,42.141,0.959,4.5695,9.728,110.0529,2.0739,NA,NA,NA,0.046,0,0,0,0,0,0,0,0,0,0,0,5,5,5,0
"FCR",50,7809,2026-01-21 10:41:23,4.96,3.2864,10.3394,77.176,23.830022,42.131,0.95,4.5412,9.728,109.41,2.0401,NA,NA,NA,0.049,0,0,0,0,0,0,0,0,0,0,0,5,5,5,0
"FCR",50,7809,2026-01-21 10:41:23,4.97,3.2835,10.33,77.135,23.834739,42.141,0.9751,4.5648,9.728,106.834,2.0101,NA,NA,NA,0.051,0,0,0,0,0,0,0,0,0,0,0,5,5,5,0
"FCR",50,7809,2026-01-21 10:41:23,4.982,3.2815,10.3264,77.09,23.829909,42.134,1.0051,4.6163,9.727,105.4063,1.9836,NA,NA,NA,0.051,0,0,0,0,0,0,0,0,0,0,0,5,5,5,0
"FCR",50,7809,2026-01-21 10:41:23,4.999,3.2805,10.3179,77.049,23.835047,42.144,1.0055,4.5823,9.726,105.3983,1.9629,NA,NA,NA,0.05,0,0,0,0,0,0,0,0,0,0,0,5,5,5,0
"FCR",50,7809,2026-01-21 10:41:23,5.017,3.2801,10.3072,77.052,23.83344,42.141,0.9872,4.5982,9.726,105.5324,1.9407,NA,NA,NA,0.049,0,0,0,0,0,0,0,0,0,0,0,5,5,5,0
"FCR",50,7809,2026-01-21 10:41:23,5.029,3.2792,10.3057,77.091,23.810483,42.101,0.9917,4.7062,9.726,105.9094,1.9119,NA,NA,NA,0.046,0,0,0,0,0,0,0,0,0,0,0,5,5,5,0
"FCR",50,7809,2026-01-21 10:41:23,5.037,3.278,10.2992,77.125,23.811146,42.102,1.011,4.6925,9.725,106.6009,1.8823,NA,NA,NA,0.04,0,0,0,0,0,0,0,0,0,0,0,5,5,5,0
"FCR",50,7809,2026-01-21 10:41:23,5.045,3.2775,10.29,77.141,23.841448,42.156,1.0208,4.5687,9.725,106.6654,1.8478,NA,NA,NA,0.034,0,0,0,0,0,0,0,0,0,0,0,5,5,5,0
"FCR",50,7809,2026-01-21 10:41:23,5.055,3.2773,10.2921,77.171,23.859783,42.191,1.0187,4.508,9.724,105.7439,1.8317,NA,NA,NA,0.03,0,0,0,0,0,0,0,0,0,0,0,5,5,5,0
"FCR",50,7809,2026-01-21 10:41:23,5.06,3.2772,10.2992,77.216,23.842583,42.162,1.0177,4.5729,9.724,104.8379,1.8328,NA,NA,NA,0.03,0,0,0,0,0,0,0,0,0,0,0,5,5,5,0
"FCR",50,7809,2026-01-21 10:41:23,5.065,3.277,10.3061,77.255,23.823734,42.131,1.0257,4.7054,9.724,104.4867,1.8166,NA,NA,NA,0.034,0,0,0,0,0,0,0,0,0,0,0,5,5,5,0
"FCR",50,7809,2026-01-21 10:41:23,5.072,3.2766,10.3038,77.282,23.822119,42.129,1.0079,4.7097,9.723,104.3366,1.7962,NA,NA,NA,0.039,0,0,0,0,0,0,0,0,0,0,0,5,5,5,0
"FCR",50,7809,2026-01-21 10:41:23,5.082,3.2758,10.3094,77.286,23.823064,42.131,0.9687,4.5562,9.723,104.1403,1.7846,NA,NA,NA,0.045,0,0,0,0,0,0,0,0,0,0,0,5,5,5,0
"FCR",50,7809,2026-01-21 10:41:23,5.096,3.2739,10.3176,77.281,23.835152,42.153,0.968,4.523,9.723,104.0071,1.7725,NA,NA,NA,0.05,0,0,0,0,0,0,0,0,0,0,0,5,5,5,0
"FCR",50,7809,2026-01-21 10:41:23,5.113,3.2723,10.322,77.282,23.84144,42.165,0.9989,4.6838,9.722,104.7044,1.7578,NA,NA,NA,0.053,0,0,0,0,0,0,0,0,0,0,0,5,5,5,0
"FCR",50,7809,2026-01-21 10:41:23,5.13,3.2716,10.3284,77.297,23.835684,42.155,1.0178,4.7928,9.722,105.6882,1.7445,NA,NA,NA,0.053,0,0,0,0,0,0,0,0,0,0,0,5,5,5,0
"FCR",50,7809,2026-01-21 10:41:23,5.143,3.2712,10.3264,77.298,23.828966,42.142,1.0058,4.7478,9.722,105.4058,1.7355,NA,NA,NA,0.052,0,0,0,0,0,0,0,0,0,0,0,5,5,5,0
"FCR",50,7809,2026-01-21 10:41:23,5.155,3.2711,10.3265,77.279,23.823629,42.131,0.9702,4.686,9.721,104.6455,1.7198,NA,NA,NA,0.049,0,0,0,0,0,0,0,0,0,0,0,5,5,5,0
"FCR",50,7809,2026-01-21 10:41:23,5.166,3.2709,10.3243,77.269,23.834579,42.149,0.9448,4.6604,9.721,103.8954,1.7024,NA,NA,NA,0.048,0,0,0,0,0,0,0,0,0,0,0,5,5,5,0
"FCR",50,7809,2026-01-21 10:41:23,5.176,3.271,10.3294,77.268,23.834521,42.148,0.9396,4.6095,9.722,103.0469,1.6932,NA,NA,NA,0.048,0,0,0,0,0,0,0,0,0,0,0,5,5,5,0
"FCR",50,7809,2026-01-21 10:41:23,5.186,3.2713,10.3306,77.278,23.822934,42.126,0.9415,4.548,9.722,102.9052,1.6841,NA,NA,NA,0.049,0,0,0,0,0,0,0,0,0,0,0,5,5,5,0
"FCR",50,7809,2026-01-21 10:41:23,5.199,3.2719,10.3236,77.284,23.821314,42.123,0.959,4.5655,9.722,103.3005,1.6705,NA,NA,NA,0.051,0,0,0,0,0,0,0,0,0,0,0,5,5,5,0
"FCR",50,7809,2026-01-21 10:41:23,5.215,3.2731,10.3249,77.28,23.814929,42.114,0.9772,4.6508,9.721,105.0728,1.6483,NA,NA,NA,0.053,0,0,0,0,0,0,0,0,0,0,0,5,5,5,0
"FCR",50,7809,2026-01-21 10:41:23,5.23,3.274,10.3219,77.276,23.809146,42.107,0.9612,4.6913,9.72,107.9855,1.6272,NA,NA,NA,0.054,0,0,0,0,0,0,0,0,0,0,0,5,5,5,0
"FCR",50,7809,2026-01-21 10:41:23,5.245,3.2747,10.3254,77.258,23.814816,42.118,0.9319,4.6453,9.721,109.1786,1.6138,NA,NA,NA,0.054,0,0,0,0,0,0,0,0,0,0,0,5,5,5,0
"FCR",50,7809,2026-01-21 10:41:23,5.259,3.2753,10.3265,77.241,23.820067,42.126,0.914,4.5379,9.721,108.2279,1.6001,NA,NA,NA,0.053,0,0,0,0,0,0,0,0,0,0,0,5,5,5,0
"FCR",50,7809,2026-01-21 10:41:23,5.271,3.2739,10.324,77.259,23.809217,42.102,0.9199,4.5205,9.722,106.6428,1.5751,NA,NA,NA,0.051,0,0,0,0,0,0,0,0,0,0,0,5,5,5,0
"FCR",50,7809,2026-01-21 10:41:23,5.283,3.2711,10.3269,77.293,23.810465,42.097,0.9448,4.6065,9.722,105.6725,1.5422,NA,NA,NA,0.051,0,0,0,0,0,0,0,0,0,0,0,5,5,5,0
"FCR",50,7809,2026-01-21 10:41:23,5.296,3.2696,10.3243,77.32,23.83515,42.132,0.9413,4.5865,9.721,105.4448,1.5237,NA,NA,NA,0.052,0,0,0,0,0,0,0,0,0,0,0,5,5,5,0
"FCR",50,7809,2026-01-21 10:41:23,5.309,3.2707,10.3179,77.354,23.854027,42.157,0.9106,4.4844,9.721,106.8148,1.5191,NA,NA,NA,0.053,0,0,0,0,0,0,0,0,0,0,0,5,5,5,0
"FCR",50,7809,2026-01-21 10:41:23,5.323,3.2739,10.3217,77.39,23.848461,42.141,0.8979,4.4647,9.72,109.331,1.4998,NA,NA,NA,0.053,0,0,0,0,0,0,0,0,0,0,0,5,5,5,0
"FCR",50,7809,2026-01-21 10:41:23,5.338,3.279,10.3273,77.412,23.831278,42.107,0.9129,4.5532,9.719,110.0564,1.4677,NA,NA,NA,0.053,0,0,0,0,0,0,0,0,0,0,0,5,5,5,0
"FCR",50,7809,2026-01-21 10:41:23,5.352,3.2858,10.3257,77.412,23.836519,42.113,0.9337,4.6327,9.719,109.649,1.4495,NA,NA,NA,0.054,0,0,0,0,0,0,0,0,0,0,0,5,5,5,0
"FCR",50,7809,2026-01-21 10:41:23,5.364,3.2919,10.3303,77.38,23.848419,42.133,0.924,4.6054,9.72,109.4814,1.4367,NA,NA,NA,0.055,0,0,0,0,0,0,0,0,0,0,0,5,5,5,0
"FCR",50,7809,2026-01-21 10:41:23,5.377,3.2959,10.3342,77.317,23.848315,42.133,0.9035,4.5987,9.72,108.6323,1.4117,NA,NA,NA,0.055,0,0,0,0,0,0,0,0,0,0,0,5,5,5,0
"FCR",50,7809,2026-01-21 10:41:23,5.392,3.2982,10.3377,77.26,23.835263,42.111,0.9445,4.6879,9.719,107.298,1.3903,NA,NA,NA,0.055,0,0,0,0,0,0,0,0,0,0,0,5,5,5,0
"FCR",50,7809,2026-01-21 10:41:23,5.407,3.2997,10.3367,77.218,23.817444,42.081,1.0204,4.7276,9.718,108.0617,1.3819,NA,NA,NA,0.056,0,0,0,0,0,0,0,0,0,0,0,5,5,5,0
"FCR",50,7809,2026-01-21 10:41:23,5.422,3.3008,10.3339,77.176,23.823106,42.095,1.0393,4.6686,9.718,110.8104,1.3679,NA,NA,NA,0.058,0,0,0,0,0,0,0,0,0,0,0,5,5,5,0
"FCR",50,7809,2026-01-21 10:41:23,5.436,3.3003,10.3221,77.145,23.840306,42.13,1.0146,4.5898,9.718,112.2254,1.3482,NA,NA,NA,0.06,0,0,0,0,0,0,0,0,0,0,0,5,5,5,0
"FCR",50,7809,2026-01-21 10:41:23,5.45,3.2996,10.3134,77.086,23.835161,42.124,1.0036,4.5605,9.718,112.2642,1.3331,NA,NA,NA,0.06,0,0,0,0,0,0,0,0,0,0,0,5,5,5,0
"FCR",50,7809,2026-01-21 10:41:23,5.465,3.2992,10.3123,76.994,23.824311,42.105,1.0065,4.5536,9.718,112.0538,1.3106,NA,NA,NA,0.06,0,0,0,0,0,0,0,0,0,0,0,5,5,5,0
"FCR",50,7809,2026-01-21 10:41:23,5.483,3.2968,10.3021,76.954,23.835954,42.124,0.9912,4.5063,9.718,111.1448,1.286,NA,NA,NA,0.059,0,0,0,0,0,0,0,0,0,0,0,5,5,5,0
"FCR",50,7809,2026-01-21 10:41:23,5.499,3.2923,10.3046,76.981,23.849109,42.145,0.9606,4.5008,9.718,109.7903,1.2731,NA,NA,NA,0.057,0,0,0,0,0,0,0,0,0,0,0,5,5,5,0
"FCR",50,7809,2026-01-21 10:41:23,5.514,3.29,10.2984,77.011,23.856533,42.156,0.9532,4.5566,9.718,109.7874,1.2547,NA,NA,NA,0.055,0,0,0,0,0,0,0,0,0,0,0,5,5,5,0
"FCR",50,7809,2026-01-21 10:41:23,5.526,3.2906,10.2786,77.043,23.862298,42.166,0.9764,4.6339,9.717,111.2823,1.2334,NA,NA,NA,0.054,0,0,0,0,0,0,0,0,0,0,0,5,5,5,0
"FCR",50,7809,2026-01-21 10:41:23,5.537,3.2921,10.2717,77.088,23.855399,42.155,1.0083,4.6839,9.717,112.2057,1.2248,NA,NA,NA,0.055,0,0,0,0,0,0,0,0,0,0,0,5,5,5,0
"FCR",50,7809,2026-01-21 10:41:23,5.548,3.2937,10.2816,77.113,23.836532,42.123,1.0059,4.614,9.717,112.3478,1.2143,NA,NA,NA,0.056,0,0,0,0,0,0,0,0,0,0,0,5,5,5,0
"FCR",50,7809,2026-01-21 10:41:23,5.562,3.2948,10.2839,77.141,23.824426,42.101,0.9803,4.5749,9.716,112.3124,1.1877,NA,NA,NA,0.056,0,0,0,0,0,0,0,0,0,0,0,5,5,5,0
"FCR",50,7809,2026-01-21 10:41:23,5.582,3.2953,10.2849,77.171,23.835852,42.121,1.0148,4.6551,9.715,111.6924,1.1509,NA,NA,NA,0.055,0,0,0,0,0,0,0,0,0,0,0,5,5,5,0
"FCR",50,7809,2026-01-21 10:41:23,5.601,3.2945,10.2975,77.176,23.847852,42.143,1.0821,4.6619,9.715,110.5299,1.126,NA,NA,NA,0.055,0,0,0,0,0,0,0,0,0,0,0,5,5,5,0
"FCR",50,7809,2026-01-21 10:41:23,5.615,3.293,10.2962,77.174,23.842697,42.135,1.0952,4.5534,9.714,109.6135,1.1173,NA,NA,NA,0.055,0,0,0,0,0,0,0,0,0,0,0,5,5,5,0
"FCR",50,7809,2026-01-21 10:41:23,5.623,3.293,10.3004,77.174,23.836932,42.126,1.0813,4.5049,9.714,109.4745,1.1083,NA,NA,NA,0.055,0,0,0,0,0,0,0,0,0,0,0,5,5,5,0
"FCR",50,7809,2026-01-21 10:41:23,5.632,3.2939,10.3083,77.156,23.841554,42.135,1.0726,4.5888,9.715,109.7103,1.0944,NA,NA,NA,0.054,0,0,0,0,0,0,0,0,0,0,0,5,5,5,0
"FCR",50,7809,2026-01-21 10:41:23,5.647,3.2937,10.3054,77.132,23.835162,42.123,1.0651,4.7136,9.715,109.6238,1.0703,NA,NA,NA,0.054,0,0,0,0,0,0,0,0,0,0,0,5,5,5,0
"FCR",50,7809,2026-01-21 10:41:23,5.667,3.293,10.3052,77.117,23.823064,42.1,1.0486,4.716,9.714,109.3756,1.0466,NA,NA,NA,0.055,0,0,0,0,0,0,0,0,0,0,0,5,5,5,0
"FCR",50,7809,2026-01-21 10:41:23,5.684,3.2913,10.308,77.101,23.822109,42.098,1.0231,4.5826,9.713,109.2908,1.0386,NA,NA,NA,0.055,0,0,0,0,0,0,0,0,0,0,0,5,5,5,0
"FCR",50,7809,2026-01-21 10:41:23,5.696,3.2898,10.3051,77.093,23.82362,42.101,0.9979,4.5363,9.712,108.9432,1.0384,NA,NA,NA,0.053,0,0,0,0,0,0,0,0,0,0,0,5,5,5,0
"FCR",50,7809,2026-01-21 10:41:23,5.707,3.2911,10.2986,77.087,23.841335,42.134,0.9683,4.634,9.71,107.5809,1.0344,NA,NA,NA,0.049,0,0,0,0,0,0,0,0,0,0,0,5,5,5,0
"FCR",50,7809,2026-01-21 10:41:23,5.72,3.2932,10.2999,77.078,23.84605,42.145,0.957,4.7055,9.71,106.0699,1.019,NA,NA,NA,0.046,0,0,0,0,0,0,0,0,0,0,0,5,5,5,0
"FCR",50,7809,2026-01-21 10:41:23,5.731,3.2936,10.2948,77.094,23.817215,42.098,0.9443,4.6825,9.71,105.9889,1.0045,NA,NA,NA,0.045,0,0,0,0,0,0,0,0,0,0,0,5,5,5,0
"FCR",50,7809,2026-01-21 10:41:23,5.741,3.2927,10.2945,77.113,23.809775,42.091,0.9146,4.5951,9.709,106.6014,1.0037,NA,NA,NA,0.045,0,0,0,0,0,0,0,0,0,0,0,5,5,5,0
"FCR",50,7809,2026-01-21 10:41:23,5.751,3.2912,10.2967,77.117,23.819495,42.113,0.9392,4.571,9.709,107.2805,0.99796,NA,NA,NA,0.044,0,0,0,0,0,0,0,0,0,0,0,5,5,5,0
"FCR",50,7809,2026-01-21 10:41:23,5.764,3.2903,10.2902,77.119,23.807909,42.093,1.0007,4.6308,9.709,108.2633,0.97016,NA,NA,NA,0.042,0,0,0,0,0,0,0,0,0,0,0,5,5,5,0
"FCR",50,7809,2026-01-21 10:41:23,5.778,3.2885,10.2975,77.126,23.796522,42.07,1.0162,4.6012,9.709,109.0208,0.93025,NA,NA,NA,0.04,0,0,0,0,0,0,0,0,0,0,0,5,5,5,0
"FCR",50,7809,2026-01-21 10:41:23,5.788,3.2831,10.3012,77.136,23.808641,42.088,1.0274,4.5886,9.709,109.2971,0.90945,NA,NA,NA,0.038,0,0,0,0,0,0,0,0,0,0,0,5,5,5,0
"FCR",50,7809,2026-01-21 10:41:23,5.795,3.2788,10.3021,77.155,23.827614,42.117,1.0618,4.6838,9.708,108.4207,0.90518,NA,NA,NA,0.038,0,0,0,0,0,0,0,0,0,0,0,5,5,5,0
"FCR",50,7809,2026-01-21 10:41:23,5.801,3.279,10.3018,77.196,23.835675,42.127,1.0736,4.7264,9.708,107.0283,0.88993,NA,NA,NA,0.039,0,0,0,0,0,0,0,0,0,0,0,5,5,5,0
"FCR",50,7809,2026-01-21 10:41:23,5.81,3.281,10.3028,77.246,23.842697,42.137,1.0532,4.6598,9.708,107.0018,0.8871,NA,NA,NA,0.04,0,0,0,0,0,0,0,0,0,0,0,5,5,5,0
"FCR",50,7809,2026-01-21 10:41:23,5.821,3.2837,10.3035,77.297,23.849099,42.147,1.0233,4.5621,9.707,107.4124,0.90068,NA,NA,NA,0.042,0,0,0,0,0,0,0,0,0,0,0,5,5,5,0
"FCR",50,7809,2026-01-21 10:41:23,5.834,3.2874,10.3024,77.332,23.849666,42.148,1.0457,4.5701,9.706,107.1749,0.89567,NA,NA,NA,0.044,0,0,0,0,0,0,0,0,0,0,0,5,5,5,0
"FCR",50,7809,2026-01-21 10:41:23,5.848,3.2906,10.3104,77.353,23.849553,42.147,1.1074,4.6194,9.705,107.0551,0.87948,NA,NA,NA,0.046,0,0,0,0,0,0,0,0,0,0,0,5,5,5,0
"FCR",50,7809,2026-01-21 10:41:23,5.861,3.292,10.3145,77.376,23.847729,42.143,1.1203,4.5779,9.705,107.2552,0.87031,NA,NA,NA,0.046,0,0,0,0,0,0,0,0,0,0,0,5,5,5,0
"FCR",50,7809,2026-01-21 10:41:23,5.871,3.2922,10.3236,77.377,23.827614,42.107,1.0853,4.5468,9.705,106.1529,0.86503,NA,NA,NA,0.045,0,0,0,0,0,0,0,0,0,0,0,5,5,5,0
"FCR",50,7809,2026-01-21 10:41:23,5.88,3.2923,10.3286,77.369,23.796596,42.052,1.0414,4.6188,9.705,104.1375,0.86096,NA,NA,NA,0.045,0,0,0,0,0,0,0,0,0,0,0,5,5,5,0
"FCR",50,7809,2026-01-21 10:41:23,5.89,3.2927,10.328,77.365,23.789774,42.04,1.0147,4.6967,9.705,103.7081,0.84971,NA,NA,NA,0.046,0,0,0,0,0,0,0,0,0,0,0,5,5,5,0
"FCR",50,7809,2026-01-21 10:41:23,5.902,3.293,10.3348,77.332,23.808538,42.073,1.0113,4.669,9.705,104.0591,0.83342,NA,NA,NA,0.048,0,0,0,0,0,0,0,0,0,0,0,5,5,5,0
"FCR",50,7809,2026-01-21 10:41:23,5.915,3.2931,10.3338,77.287,23.833223,42.117,0.9923,4.5915,9.704,104.0788,0.81622,NA,NA,NA,0.052,0,0,0,0,0,0,0,0,0,0,0,5,5,5,0
"FCR",50,7809,2026-01-21 10:41:23,5.929,3.2932,10.3294,77.247,23.834574,42.119,0.9759,4.6468,9.704,104.8066,0.79967,NA,NA,NA,0.056,0,0,0,0,0,0,0,0,0,0,0,5,5,5,0
"FCR",50,7809,2026-01-21 10:41:23,5.945,3.2938,10.3346,77.192,23.824877,42.103,0.9964,4.8595,9.704,106.2342,0.79823,NA,NA,NA,0.059,0,0,0,0,0,0,0,0,0,0,0,5,5,5,0
